"well","treatment","DIV17","DIV19","DIV21","DIV25","DIV27","DIV29","DIV31","DIV33","DIV35","DIV37","DIV39"
"A1","WT","30.6590802467303","19.1806531347793","28.5010586335925","27.5185309756473","27.5377314828106","26.6267050548538","34.4185231927771","30.7348177240671","33.5579891909456","31.6788147963306","29.6385501628893"
"A2","HOM","32.5485298225935","30.1255916486844","29.2262806978818","34.5783855007905","40.5484584748742","40.5789499443145","49.294179132941","49.8574015546969","48.0672686274515","52.2761176717412","49.1201591177099"
"A3","WT","20.1642744390952","18.59875369548","17.4596437669681","21.4889925184023","27.8295049503417","25.9342967208161","26.8067695058926","29.3681805864908","31.6354925571511","32.2857736534711","34.9310000677659"
"A4","HOM","47.8753399698397","38.7883834942506","40.3112530118007","48.4305756903286","52.9375149632143","50.8095095189187","54.3760494602295","50.5791248075614","45.8656228154525","59.5343545195079","46.317528832555"
"A5","WT_G","26.4957508880639","17.9040213783166","18.4997854670713","31.1288523533303","20.6394374921682","28.454593436178","28.5102969983392","32.6939071681844","29.1579205677468","31.1131358439667","24.0497791247353"
"A6","HOM_G","44.5705738497196","42.2384428887998","39.1927530434799","74.2427730678988","67.8395117929104","76.5670804469423","64.8891469664195","57.9609002181691","58.4238609521494","59.9520610596833","58.691300040357"
"A7","WT_B","41.318046386897","28.7404239598486","27.1494569324783","19.1578086692082","23.9648725384164","26.4636899196896","27.2965374059763","16.1888607210345","25.1831210655601","37.3157546198175","12.6920053664723"
"A8","HOM_B","36.0370029303897","34.7031948820151","43.185246445745","33.7761200998384","42.6015159297483","32.0282731966899","31.5090262260477","22.7095538010644","18.7058489365298","20.2464640119697","19.1440762450791"
"B1","WT","18.4773007546256","18.5336713217519","20.7601598454253","18.4090485518532","19.9346757175928","17.4647935415376","16.7822189144472","15.1590670086168","16.3006523884025","24.6453029444827","17.4740110952323"
"B2","HOM","40.1214881508362","37.9876280432579","31.6840853362952","30.4104869715494","47.5778173902982","36.9001139601758","43.7614950000791","38.4962562648452","34.3890051094427","42.7062263892136","32.3458227688489"
"B3","WT","16.9614555504757","20.0551779089875","20.3205696348438","23.2668411274237","25.727044596693","23.6855131118527","21.5717032355388","23.1497433763827","22.0157889385981","24.2529370236268","23.9845885265551"
"B4","HOM","41.8442275974686","38.3696306670791","34.4713343865927","33.3161137358569","46.3845586256398","44.9447014692917","45.5747912936248","37.7243769399105","32.1147885645425","44.3408597816309","32.968206622621"
"B5","WT_G","31.0543482880856","25.0760318128114","30.9792000383555","38.2631314519461","0","32.1570611839331","29.011895850939","26.9547237028532","19.4277593918598","22.2856116307204","34.9763784952146"
"B6","HOM_G","41.1558344566985","31.1184489733946","22.9711661118914","37.3603538159111","31.3101818391491","25.7007166408787","29.070371738545","31.5576674055476","32.8292037337549","29.2958914900194","19.4072168278517"
"B7","WT_B","33.1565994442833","31.4891581513632","31.1092000662404","14.4347207151093","25.1695159937781","27.8365761060829","19.0449572231851","13.3059416976191","18.3300227584244","16.2036497701073","10.9199549081823"
"B8","HOM_B","47.1372391091972","44.9152052234839","54.5945436717967","36.7403546334097","41.6480478018877","32.5467940004743","29.5413750808098","25.6969679420925","15.4723329653731","23.4872857424654","21.9499356937643"
"C1","WT","40.4930105985386","44.9699796643905","40.4907708902832","35.2767582726083","39.0263673118526","38.8148448944186","36.7433324093825","33.1725960054919","29.0530252984071","27.2798816447097","23.4774729032965"
"C2","HOM","30.470900795893","29.4702349922253","28.1728477228953","23.4901455665096","29.5806861698177","22.8355536999196","33.8657103249074","26.5211836097355","19.0060588218444","27.8878234583606","16.2651813755314"
"C3","WT","39.208344633719","41.401539229285","49.1445287352897","47.5886873908674","45.0434116356667","46.8038386293794","40.6265723997834","40.7859708630491","39.5296374023658","53.1458361264178","35.4243049361197"
"C4","HOM","30.4522820471575","27.9570319501443","32.518554266511","35.3886857372578","30.7103931716969","36.1455700702623","32.7294266696284","38.4285935135168","29.0814278142499","39.3687341560993","32.2024152360523"
"C5","WT_G","21.3878407172541","17.960367403351","20.4225469675104","37.3981222114679","18.9191653769248","23.4422996981199","20.863531561975","22.6218598256537","17.1430225187818","15.1216207411873","16.3244830345619"
"C6","HOM_G","37.5202113964896","32.1460498685634","32.2847329371555","71.3722685617709","41.4322847162571","52.541550031885","47.4229891240004","41.8153218981066","34.602822316628","39.8857183916752","33.7342421493771"
"C7","WT_B","38.2945230593518","32.4766723107784","30.0491385181616","22.5333206003092","41.5652395272719","23.3418543640135","20.5760010047039","19.6199869166189","12.9258652021813","11.8081723953417","12.1754739844"
"C8","HOM_B","36.0859226970422","41.7160053536679","38.5816224886854","23.933940357752","24.4402385441329","20.4929486262343","18.3347089527988","20.2912938410051","13.2432777454345","15.8181363742566","15.8409565186849"
"D1","WT","33.7976442150809","31.7301540041389","25.7976711731957","24.9374575591905","24.1684449792936","24.4891698911135","21.9536399875945","22.8106677584894","16.4444432234307","22.3511385626644","17.2948361000557"
"D2","HOM","36.4984738039725","34.8128457101554","31.4966931349235","18.8034917433011","22.5662865185903","35.6857764268791","34.1683668234011","28.5523824891837","24.423303908431","36.3838438702225","28.7034096484046"
"D3","WT","41.100998758138","36.1650621000442","41.3819736569687","33.0304349298994","41.5775283392228","42.3322876351461","28.5827773926679","33.6327219337989","31.206895875107","28.6381058319345","29.3782692477762"
"D4","HOM","47.1559661853657","43.753401512291","53.2466334577442","65.9476066788736","58.7034574300989","60.6231415753944","54.7002768982134","50.6461961560138","43.2601087516448","57.6888640685268","43.5755730911646"
"D5","WT_G","21.7840429069329","22.1258681163115","22.7481330381669","31.3957596302155","42.6819507673988","36.2978475895995","21.6915524260511","22.1629423744438","20.2152287346674","20.1763365973784","16.8382050570581"
"D6","HOM_G","34.7369960902719","28.0061652015276","20.2923137273423","34.0543489830844","32.2919739528719","34.736185227094","33.608349594239","39.3207543468886","28.3129204290358","35.39689077858","26.7075068413136"
"D7","WT_B","28.1845687086749","32.4146885901568","31.2822966561172","23.4993278056581","21.2210505922027","25.2065390341279","19.4224504707801","19.5523359458991","17.0085326199863","25.4729215707551","22.264905517818"
"D8","HOM_B","36.7815292689002","39.1745915031018","29.8172148768063","22.1427970930036","23.0936702169169","20.0245879788567","18.2289568962507","19.1381463355423","13.1733006020778","16.6012179171783","15.8195572950942"
"E1","WT","18.2244207892636","16.6976479715685","13.5955068591714","15.8687593802876","17.5940545457798","20.2496968733527","17.6456877719077","18.9305085812179","14.6682855901617","22.4175048079003","18.7050103283849"
"E2","HOM","50.6902551314192","37.4085834526558","48.9630777208304","40.7436733507743","56.9768555432318","43.5392707338004","60.5728705205389","39.1402592914061","37.014266933467","44.8885255487217","30.8048125107208"
"E3","WT","26.4001468970681","24.5713464787959","29.0469144948671","30.3617033245869","30.1166137216461","38.7156758873822","30.4777634961235","28.2407598619712","25.2310460181193","34.0152495014691","24.9230598143165"
"E4","HOM","43.7856186661899","38.8340046426212","47.4710803758713","43.9832439765759","53.7727661051089","48.0875797797194","49.8357421456827","44.390968631381","36.7743497689264","49.336023171206","34.4838923221545"
"E5","WT_G","35.4046935705254","28.3895987900092","39.0547799034702","57.1818736811206","26.0766580534022","41.536804992016","35.7150649845221","36.5866912303989","30.8065618663456","28.5058498146097","25.4683882858594"
"E6","HOM_G","47.9523409271326","32.9715366801612","50.2728776054292","71.5245093515077","28.8777398967233","32.1744846952604","29.7396310073607","33.2893759439164","33.8021076076967","39.08185227572","36.7404185064683"
"E7","WT_B","30.1983991996375","21.2054704807129","23.0386724738427","16.8469889448156","24.5687955609142","25.3563157373115","14.4033653617651","14.878347876641","11.154772704283","15.2354171828874","9.66599461773532"
"E8","HOM_B","31.41055235079","34.9916601995496","38.3658761839982","23.5653972708137","24.4893257509723","22.6386263034768","25.2926217854782","27.4682325017758","20.7044245069691","24.5646260948835","22.43858057557"
"F1","WT","20.5008632124085","11.6664488887737","11.5677467088842","14.2463829713345","16.0999849907705","16.2914869178286","17.6570062699507","17.9514423223606","15.0062467719692","16.6258915516519","13.6919157003113"
"F2","HOM","23.2950049314536","18.0619443074736","23.820104632142","19.2318370909798","23.7125169239814","25.1266840529604","28.0959086439047","26.637363378374","28.7097611759635","34.9407452195157","27.5588508180399"
"F3","WT","25.2293901831282","20.4538245858093","26.8185076579257","21.2608251052111","31.4234085702881","23.8480975454816","28.7387999040319","21.5310123011344","21.6962038687189","25.2258052114105","18.004784739371"
"F4","HOM","22.8535132845251","26.8733599637689","30.5255147998648","27.457419947823","31.0698979444873","35.1395259628869","38.1723729781975","29.6934079903626","32.0715041195617","38.0456343112543","31.1933140589662"
"F5","WT_G","25.5921777863015","21.8221949137902","21.1324110265654","32.2525004759463","23.1810206253229","30.8356372502691","33.8694763714112","31.0399165765685","31.8465039372656","24.2409606644734","20.4179536987184"
"F6","HOM_G","35.7198283442132","32.7522340592908","36.9818221973144","56.9470825525083","30.4414064944154","43.6479051137349","41.895352860223","36.0671273217688","30.6897861513031","40.5791059377514","29.2093361584793"
"F7","WT_B","25.3065088182801","26.283955187268","26.9886688490368","19.0623971911602","22.3234977626301","25.0317638347015","22.5044935490863","16.5672795844986","14.4341976834002","15.3650986614824","15.1020885030756"
"F8","HOM_B","30.4231856655275","36.7891335776533","34.7997026862971","25.9504735172119","36.4746797971527","32.0657883773951","31.2510095630338","26.0585289296514","23.4513249695255","25.5646811818852","23.6950738739786"
